formula,property
NpLu3,0.384876254
WP3,0.773747531
RuNa3,0.761660562
YbU3,0.819948714
TbSe3,0.641661873
SrBa3,0.00581161
TaAl3,0.549762675
SbAu3,0.165280082
DyPd3,0.161724392
InSi3,0.616741706
CPu3,0.695311225
HfPm3,0.299680847
RbSr3,0.133457485
ZrYb3,0.343833331
TlDy3,0.180467271
PbI3,0.3896563
NiV3,0.133298088
CsAl3,0.639531003
TaCe3,0.531592312
RuYb3,0.174084581
AlZn3,0.120962618
CIr3,1.551698651
OTa3,1.532489605
NLi3,0.14781728
BiPa3,0.297475742
AsFe3,0.070937903
PH3,1.062772264
AlCl3,1.436646194
ReV3,-0.019378037
ZrBe3,0.244920343
DyBi3,0.293880397
CrS3,1.109565067
IrAl3,0.318626866
LuH3,0.002161607
ULa3,0.538285536
CoNd3,0.454747371
ReGa3,0.565620619
PrTm3,0.118600736
IrLu3,0.411572281
SeBi3,0.25381727
AuPa3,0.191434109
GdBe3,0.374797007
SnMn3,0.157957884
GeZn3,0.191491694
AuTl3,0.179017684
InPu3,0.624367773
SrNa3,0.065867152
ErHf3,0.288620834
TlP3,0.865747886
SnI3,0.481572829
RhCl3,1.274345405
BPm3,0.765052289
NbAs3,0.665591827
SmAu3,0.077173111
BaMg3,0.064012644
PuI3,0.52511278
EuV3,0.791515857
BeLi3,0.240223833
HfAg3,0.14218462
PbTl3,0.090875196
BeMn3,0.108040899
SmSr3,0.164170276
RuMn3,0.11412648
MgW3,0.480303515
ReTm3,0.353473218
MoCd3,0.637605223
ZnCl3,0.910468426
NiTh3,0.603956505
DyOs3,0.804022863
RuBa3,0.611010995
BrOs3,1.542375227
GaCa3,0.13722268
ZrC3,2.639153994
AcTb3,0.633263127
ReBa3,1.071135676
FeDy3,0.410270814
TiGe3,0.54133955
AuCu3,0.0634424
OPm3,1.694737688
BSr3,1.057879594
WSi3,0.781222804
PdB3,1.558428199
SnIn3,0.003932942
ClYb3,0.609418352
FHo3,1.296825477
ZnCe3,0.223228816
SbGd3,0.347791094
NdNp3,0.81373359
UNi3,0.262470988
AcSc3,0.185631007
PbO3,0.920414505
SmBi3,0.275638083
SnGe3,0.291845367
HfK3,1.115794635
BaNi3,0.675360015
FIr3,0.769719469
TaRu3,0.335529543
GdLu3,0.131461134
ReIr3,0.657053699
WSb3,0.780924684
YbSn3,0.207670278
PNa3,0.05533187
RbNb3,1.556388508
AlFe3,0.000623598
ZrSc3,0.163953935
CeBa3,0.155199176
WAg3,0.891808322
MgPa3,0.355188533
PPm3,0.690658821
YbC3,2.759180644
SrBe3,0.827156946
NbMn3,0.191568713
NPd3,1.059562036
EuTh3,0.29614326
NdBa3,0.178405121
ThV3,0.33193095
FeNa3,0.573273444
NbRu3,0.36842387
SYb3,0.896168015
TlAs3,0.449736224
TlU3,0.560085155
BSm3,0.926377888
AlCe3,0.182756844
InV3,0.218114347
HgV3,0.402339081
AlTb3,0.563585683
GeC3,3.279062051
EuIn3,0.090247024
PtI3,1.008863725
CLa3,1.090335224
ScNp3,0.596697512
GdCu3,0.166643651
ZnTl3,0.140908049
ClIn3,0.23103322
AlHg3,0.229015439
MoSr3,0.837084005
SiAs3,0.561598214
CrV3,0.012282393
MgIr3,0.408407472
TcPb3,0.786660186
ReSi3,0.640925852
HgB3,2.337690024
CaTa3,0.693037228
LiAg3,0.021489292
CsHo3,0.71043849
ClNd3,0.793208363
NI3,1.748363529
TiSb3,0.537819405
PtH3,0.883550523
SnTe3,0.306253836
FV3,1.265717286
TiB3,1.816741195
PmRe3,0.542129031
LiI3,0.540153046
HgLa3,0.157063678
NpP3,0.552665185
TbLi3,0.395818566
PrMg3,-0.033471682
SmBr3,0.548701266
AuSi3,0.525946759
FeLu3,0.398557228
FeNp3,0.152397286
TmNp3,0.792899668
AgSi3,0.578336177
CsTe3,0.558614571
AuPu3,0.209280032
OCl3,1.157869734
YbI3,0.499338288
MgNa3,0.002372985
TeMn3,0.334037189
HfZn3,0.138933479
TlBi3,0.142716391
PmIr3,0.775958457
PtGa3,0.29418428
RbTm3,0.680472925
SmO3,0.604029939
EuCa3,0.034473095
BaH3,0.423980843
LuK3,0.571408153
FePd3,0.085392582
HSb3,0.587535386
ClTb3,1.304142918
SeEr3,0.735220014
AgHf3,0.285940691
TcAl3,0.27984472
ScF3,0.69214686
HgPu3,1.028579245
CdTe3,0.461631241
LiPu3,0.372880505
TlCd3,0.156909614
HoNp3,0.75198336
ReCl3,1.684622312
MnIr3,0.449529046
AlC3,2.891342491
FP3,0.695270651
ScIn3,0.280920777
CuBi3,0.338699299
CuLa3,0.266359851
PdNb3,0.106614552
NTi3,1.630477424
SeRe3,0.838840072
PaPd3,0.225257214
HgTh3,0.174427135
RuU3,0.116479815
InHf3,0.19875101
HoAl3,0.344806483
GaS3,0.927679519
MgTl3,0.058611292
SmNd3,0.134021779
TiRb3,0.875702672
LaTm3,0.111212835
SbBe3,0.843532745
FPu3,1.047337966
CAg3,1.35455269
ONa3,0.568485835
PGa3,0.411065635
IGa3,0.405521037
EuTc3,0.333293304
GaTe3,0.440532937
PdRu3,0.54010797
CrH3,0.349042158
BrNi3,0.772696658
CoTb3,0.836071755
CuSm3,0.330327279
RuCs3,1.099535873
UBe3,0.528988398
PtSi3,0.559387486
CBa3,1.358779341
YPr3,0.118565928
TbCd3,0.043862027
ZrW3,0.191357905
CoAs3,0.804379688
ZnSn3,0.064252768
RhTh3,0.477144724
HgOs3,1.129062271
AcCr3,1.057137716
InCa3,0.087676487
ErNi3,0.253752228
SeNp3,0.973156155
ZrCd3,0.157338113
CuEr3,0.315318264
PbTi3,0.126096336
MoBa3,0.895637305
OsBa3,0.77712833
ZrZn3,0.140229591
SiPd3,0.266419061
GeTb3,0.666030326
CeDy3,0.128537783
OHf3,1.812099545
CeF3,0.183085547
CeHf3,0.390075244
DyW3,0.491431863
ScTl3,0.239515745
TmSm3,0.136116804
ZrV3,0.217547716
CaNd3,0.124555976
DyH3,0.066514553
RbCe3,0.508789357
GdTb3,0.638548567
TeSe3,0.47467891
SnF3,0.640627064
TcAg3,0.646799211
NRu3,1.215611759
PdAs3,0.450905107
TeEu3,0.454947652
InSn3,0.042711025
OCa3,1.672549395
YbTl3,0.04544958
EuTb3,0.672172759
US3,0.539311343
LuPm3,0.128483989
CeCr3,0.758537713
PRb3,0.122068523
CeO3,0.548027946
NbS3,0.875174192
ScSn3,0.287839822
PrPd3,0.19734694
FW3,1.327933154
MnGe3,0.456619404
UN3,1.395775996
TbRe3,0.49879608
DyY3,0.12983434
MgPu3,0.260275805
SeTc3,0.564846448
AgRb3,0.137396456
SnAu3,0.069562646
VMn3,0.100768876
CuB3,1.576998043
GeSn3,0.109371232
IYb3,0.410468333
AuV3,0.192884249
RbMo3,1.81257537
HgTa3,0.374036061
FeH3,0.480743354
HfO3,0.966586549
AsCo3,0.31477104
AlCs3,0.374520968
NdHf3,0.361022208
FCl3,0.679595363
YbPu3,0.355745453
FTl3,0.317899277
ThTb3,0.652816694
NpTh3,0.407683653
AuNi3,0.155913843
RhRu3,0.561462215
UCo3,0.306676428
HfZr3,0.126324236
OsP3,0.870644538
SiPa3,0.295618215
HfW3,0.168186213
PSm3,0.701918139
NaTa3,0.768217607
PDy3,0.750770027
YbHg3,0.040246803
ThSc3,0.072413571
GaGd3,0.24982592
UAs3,0.480385375
GaFe3,0.03303071
RbH3,1.134584269
TeHo3,0.472306238
SrRh3,0.518243781
EuPr3,0.124348307
OsHg3,1.023815726
MnY3,0.54241201
SeMg3,0.580151763
PaCa3,0.59661784
INd3,0.514195492
TaAs3,0.707489725
ZrTe3,0.595570543
YZr3,0.197907115
CdAc3,0.195814396
RbHo3,0.654459365
SmY3,0.122744404
PdZr3,0.190980259
TiTb3,0.746975916
OCu3,0.484557631
CGd3,1.330751684
ThAl3,0.356466633
ClLu3,0.902646022
TmAg3,0.08621868
ErPb3,0.199714645
LiW3,0.477638515
HoFe3,0.307663542
BaSc3,0.405274614
SbSr3,0.402257138
ZnMo3,0.266063797
HfSm3,0.299426753
SnPb3,0.094265364
SeCr3,0.557904741
CrN3,2.322087479
BrPb3,0.269340164
PrEr3,0.121841606
LaH3,-0.039082665
SrBr3,0.296529706
AsTi3,0.373262167
AuSc3,0.259886128
TlNi3,0.219404706
TlF3,0.362737939
TaN3,2.022179154
GdCa3,0.112608236
KSi3,0.872359413
PdGd3,0.378001994
NdRb3,0.597735491
CuI3,0.762869048
PrSc3,0.132578932
FeTl3,0.604242606
SrU3,1.150038484
FeSe3,0.84173743
AgK3,0.110931287
CrRh3,0.414449963
ORb3,0.72974311
SMn3,0.387736874
MnGd3,0.530417716
AuZn3,0.086005051
PTl3,0.253284606
TmU3,0.643123679
AlSr3,0.175774627
GeCd3,0.178627541
NiB3,1.256226713
VTm3,0.298332133
FPd3,0.458568232
BeZr3,0.28460326
ODy3,1.80364988
FTh3,1.154592438
ClRb3,0.421394232
RuPu3,0.438521803
PrDy3,0.130402041
TbRb3,0.792736141
CaCu3,0.229758784
AsTc3,0.274477026
BeY3,0.418963058
OBe3,2.089601053
HRh3,0.615279292
URu3,0.46061611
ZnHf3,0.250540631
CaAu3,0.069003263
WCd3,0.831754578
GaBe3,0.443281736
AgNp3,0.630235607
AgCl3,0.527872438
HLu3,1.034312051
HgTm3,0.213154347
ReOs3,0.821851787
HgLu3,0.211360443
HoF3,0.339038272
PaNd3,0.423486994
WPa3,0.312190257
CoGe3,0.490155741
MoHg3,0.829026036
CaNa3,0.0496746
AlLu3,0.163741663
BN3,3.939939619
DyAg3,0.077457343
AsCa3,0.546216063
ClBe3,1.848961212
LiPm3,0.182875408
AcPa3,0.576171698
LuTc3,0.242606994
ErPr3,0.125432322
PmCa3,0.092395009
AsSc3,0.523527494
MnRb3,0.680233234
SmSb3,0.36570462
CoOs3,0.626793085
NbMo3,-0.005456644
NbTi3,0.016681726
CHg3,1.584541067
BiCu3,0.304726656
CdW3,0.705436412
GaI3,0.691019574
MnHo3,0.508827983
HfEu3,0.439491001
TcAs3,0.587480463
YbSm3,0.138441164
InNi3,0.059798705
CaLi3,0.080986429
OsRe3,0.537361415
TcP3,0.803197114
NHf3,1.99385965
NiHg3,0.410425269
GaSn3,0.022687378
AgCd3,0.100524089
LuSr3,0.222629786
PrU3,0.780986437
AcSe3,0.459768817
AlP3,0.657695087
NiH3,0.653554159
VGa3,0.444479558
RuNp3,0.161418705
TaK3,1.399461154
ISr3,0.449897054
PAc3,0.824022536
LuNa3,0.362369551
BTe3,1.196568018
HMn3,0.553664444
CsPd3,0.516330728
LiV3,0.39043795
TeRu3,0.642756014
GeP3,0.622115178
IrSm3,0.443812727
ErRe3,0.421914466
GdIr3,0.704486669
LiHg3,0.045953653
PuTm3,0.167770045
ThZr3,0.095948124
SiAl3,0.197452319
GeTe3,0.364844623
SiGd3,0.408736181
USi3,0.688866523
CoNa3,0.585577999
ThC3,2.194340123
FeZr3,0.293343153
NaCa3,0.057058157
SmCr3,0.791118563
DyCe3,0.125323838
UCa3,0.693563901
SEr3,0.972346778
PaSr3,0.718210905
InRh3,0.194973442
InTl3,0.096766764
RuCl3,1.24775096
FTb3,1.732482186
KBr3,0.45974105
BiGd3,0.302257513
DyTa3,0.393483148
AgZn3,0.072435949
TcEu3,0.394768414
PaPu3,0.448723673
BrU3,1.04742833
BeCo3,0.264202386
AuGe3,0.258684491
PU3,0.358585238
SrPm3,0.226494026
KS3,1.082795723
TlSi3,0.769085438
ErBr3,0.730735619
AcCa3,0.048520398
CaCo3,0.494160013
NiFe3,0.062647697
LiYb3,0.07341345
NaCr3,1.470156657
MnPa3,0.307828214
MgCu3,0.063683435
CLi3,0.465408293
TcPa3,0.209300083
TbLu3,0.299127465
BeHo3,0.390050611
TiHg3,0.314265222
TmBi3,0.301543145
TbGa3,0.298626115
AlTh3,0.249404508
YAl3,0.368643659
CsCu3,1.070653263
TiPu3,0.420183949
EuNp3,0.966849291
FeTh3,0.51407577
PaY3,0.358692586
PTb3,1.06887921
CuAu3,0.051512963
GdTi3,0.269109083
KC3,3.91143339
PbRe3,1.012716149
CF3,2.96473277
LiNd3,0.181243196
LuCa3,0.151440431
ReTc3,0.272169245
PbZr3,0.173358591
ThEr3,0.135843413
PtYb3,0.352074681
TmC3,2.529187288
CdAl3,0.208536585
BAs3,1.14677746
LuDy3,0.140318121
YN3,2.06989777
TcC3,2.800755701
SnSe3,0.49926031
HfTb3,0.780523985
SePt3,0.420980839
ClAl3,0.695656189
BrCe3,0.630897504
SmBe3,0.30218612
SmF3,0.265371611
NRh3,1.138775466
NMo3,1.334607182
VBr3,1.110922428
SeU3,0.690050547
GdGe3,0.395295806
CrPb3,0.52102943
LuFe3,0.281888539
PrLu3,0.109477679
KTa3,1.450251116
SbGe3,0.340605031
MoAs3,0.638930883
GaPu3,0.160934858
PCo3,0.436318388
BiI3,0.597497399
PAg3,0.260109124
MnCl3,0.930127343
GaNp3,0.362153268
ZnLi3,0.013695845
PaTm3,0.31242637
NaF3,0.421924305
SeCd3,0.44119467
NdBe3,0.45251684
ZrSe3,0.743376114
GeLi3,0.015997262
GdNi3,0.290380349
SnO3,1.19255358
RuLu3,0.382426664
ThS3,0.642851703
LaGd3,0.131500259
PLu3,0.788614248
SnNd3,0.206478361
CoMn3,0.051566365
TlCu3,0.258317724
SnGa3,0.047654829
BrRb3,0.351690098
ErSn3,0.266554238
PaHg3,0.127248961
LiPd3,0.103382675
TiAl3,0.430774307
OsAc3,0.578417389
URe3,0.454081442
HZn3,0.480962962
WB3,1.665512383
MnCa3,0.357783737
CeC3,2.631362707
ULu3,0.440238978
SrAg3,0.151189414
PmBa3,0.189366232
CoCu3,0.225742487
NiPa3,14.98078627
BaBi3,0.196103503
ThSb3,0.402628507
SrHo3,0.277432248
SbTh3,0.354621673
BaY3,0.277278304
YNa3,0.326753118
ErNb3,0.287950632
FeAc3,0.757039249
SnRu3,0.363030526
TbGd3,0.309311978
YbCs3,0.155582713
MnH3,0.399337455
UAg3,0.534092211
CeRh3,0.427892496
MoSb3,0.608995052
YbGe3,0.311280319
LuEr3,0.140263039
CrO3,1.160928344
RhLa3,0.394750261
MnLa3,0.551112077
CoHg3,0.630290589
TbYb3,0.253722024
LaC3,2.566841963
VPt3,0.279773384
ICr3,1.06138134
GdIn3,0.287786295
SmHf3,0.342382687
CdSi3,0.635334354
HfF3,0.931843405
PmMo3,0.488324362
ReHf3,0.146404767
AgMg3,0.04608294
ITe3,0.433514877
PtMo3,0.32541303
RhLu3,0.408982454
ZrMn3,0.28428125
LiTb3,0.671597729
ZrNa3,0.742977396
SmSe3,0.613567988
FePr3,0.541629817
SbTm3,0.366356044
TcBi3,0.716513108
PuTb3,0.691768616
PrBr3,0.465684856
GeTm3,0.453171674
ClPa3,0.854351873
GdN3,2.00625148
BaZn3,0.213674188
YPu3,0.340716119
ThCr3,0.545811785
ReFe3,0.075015778
PRh3,0.612733623
FMo3,1.132593611
AsOs3,0.857787038
ZnAg3,0.038176662
CdRe3,0.706268056
CNp3,0.698131619
MoPr3,0.499475054
CuV3,0.165557988
MnTh3,0.366337469
SrSn3,0.206769906
SGe3,0.491058644
BeRe3,0.283726217
BiLu3,0.305546075
PbCu3,0.278894888
AsPa3,0.44816476
SiBr3,1.202853504
SbTl3,0.082496382
VOs3,0.500465567
AuOs3,0.98408461
NbP3,0.633495302
AuC3,3.557234019
LuSc3,0.14594317
CaMo3,0.878798405
BiEr3,0.317696104
PtAl3,0.350401744
InNd3,0.146160358
ScCe3,0.137744701
ScH3,0.078337077
CuTi3,0.164746229
NaAs3,0.403731063
GdPb3,0.219601471
ClMo3,1.308301756
CdAs3,0.430624896
BaTe3,0.443644318
KMg3,0.229746662
TeAs3,0.469491175
BeFe3,0.081142177
NpZr3,0.463796787
PbSm3,0.233547211
FePu3,0.276216198
AsLu3,0.64092037
CuLi3,0.047916901
ReU3,0.185138145
NiAg3,0.203435227
AgO3,1.149784852
CGe3,1.418857052
HoLa3,0.137437999
NpPt3,0.129468339
TeIr3,0.763719143
SrAu3,0.155342553
SiMo3,0.253164695
EuNd3,0.135081081
UNd3,0.53950782
TbY3,0.293760338
CdBi3,0.119041179
OTe3,0.895591988
LiHf3,0.330721579
TcHf3,0.207135033
NaNp3,1.125065108
MoHf3,0.183746361
PmOs3,0.895903521
AsBr3,0.907142446
PuSb3,0.255876727
AcRh3,0.329554298
ThSi3,0.645034011
NbPm3,0.389127311
HgPr3,0.189148676
PmTh3,0.186433097
NdZn3,0.075730278
TaSe3,0.864785417
CdLi3,0.01807019
AlK3,0.307794761
CaAl3,0.255564711
NiLa3,12.30330793
CaSb3,0.269453449
YNp3,0.78099904
BeV3,0.144471875
ScPm3,0.135083929
HgY3,0.225045546
SrHf3,0.725380334
YbK3,0.137599196
SeCa3,0.760179808
BaAl3,0.383372191
FO3,2.039685557
ReNa3,1.243277416
PbAg3,0.127483732
OF3,1.234051421
ZrCe3,0.259990801
BaEr3,0.309740783
TaEr3,0.40883926
NLu3,1.94235971
BrMg3,0.624717719
SmRh3,0.360498892
ClOs3,1.425911683
ZrLa3,0.244663619
GeAc3,0.312969689
TeEr3,0.472324683
HfBi3,0.430820954
WNi3,0.170820685
SrNb3,0.891824128
SnCu3,0.083176043
ZrRe3,0.314414609
AsPb3,0.220492513
ZnLu3,0.226309388
CoCa3,0.446240947
MgPd3,0.038886388
NTa3,1.756525967
CoCs3,0.935708862
BiRu3,0.610447301
NbOs3,0.512411795
HoMg3,-0.010369659
KHg3,0.024033892
PmGd3,0.140695919
ILi3,0.404264764
SSi3,0.828498535
GdEu3,0.080714036
PmAl3,0.383177821
CdNi3,0.170612012
VRe3,0.128062055
TiPa3,0.174006952
EuLu3,0.187455531
SrMo3,1.069616558
WNp3,0.514499561
NiGa3,0.328199554
AgRe3,0.704138297
MgF3,0.595527072
CoLi3,0.362738722
SnPt3,0.155560335
ThF3,0.513800992
ZnIn3,0.094345758
MnAu3,0.059180584
ReS3,1.158131515
RePu3,0.364012939
InPr3,0.1467046
PaLu3,0.285393729
TaIn3,0.66112023
NpBe3,0.555544627
BCu3,0.449854773
KAg3,0.265501211
GePa3,0.284304162
NbSe3,0.79164321
TcTi3,0.064749771
AgTb3,0.603218882
FeO3,1.207380285
CrRe3,0.19617051
BaDy3,0.30303876
IrEr3,0.437745926
NbRh3,0.401790072
BrBe3,1.745687212
SiCa3,0.339968528
SrTe3,0.483046826
VHf3,0.227805286
VTc3,0.1614714
IrCr3,0.186906055
GaB3,1.789909559
RhF3,0.920522738
CaRh3,0.401849365
PmP3,0.656381043
SeW3,0.924433352
BaTm3,0.314733578
NaAc3,0.168762267
RbTc3,1.679757521
ClCd3,0.407754441
ScRb3,0.673060859
IrRb3,0.780984155
CdTb3,0.525994083
GdBi3,0.28627771
ThAc3,0.273726979
TeO3,1.12199005
FSe3,0.567011628
RhFe3,0.010592045
GdV3,0.558779196
CsGd3,0.675177994
IrBa3,0.494071153
ZnEu3,0.17025523
MgCo3,0.358927349
NaCu3,0.302021215
AlBe3,0.385925885
SbI3,0.64378138
LuCs3,0.643118424
TcRu3,0.587023655
TeK3,0.260667081
PaOs3,0.635827488
CsEu3,0.232629008
SMg3,0.747742673
RhCa3,0.305122718
MgH3,0.460064903
SmTl3,0.200261285
CuYb3,0.280284283
WN3,1.918581795
CsPa3,1.35366042
SiTh3,0.510773217
OsYb3,0.222544161
CdCr3,0.49676847
AgCo3,0.668890733
LuNi3,0.223733333
MoPm3,0.456488578
CHf3,1.68516819
TbPm3,0.301360909
NpPa3,0.273144275
MoC3,2.767832946
KLu3,0.60829815
TlTa3,0.457817601
PrNi3,0.351590469
BeHg3,0.614268264
PdS3,0.863597795
TiSm3,0.280869141
CsSn3,0.393354834
GaPb3,0.085053831
GaTa3,0.207844735
InSe3,0.58420198
BYb3,0.787332037
BaMn3,1.116279335
AlV3,0.055280378
TmMo3,0.283914833
NiMn3,0.111314293
AuGa3,0.151300904
SiAg3,0.229656451
HgCs3,0.115101074
AlAu3,0.087597308
IrMn3,0.131747836
PtEu3,0.322574787
NaTi3,0.627419982
BiTm3,0.312150129
ClHf3,1.091996094
OLu3,1.850631734
NdI3,0.55240156
NTl3,0.968518395
PtSc3,0.248104629
NiY3,0.465791119
PPd3,0.377549854
PaFe3,0.17012018
GeW3,0.378073234
BaTi3,0.80512268
PtMn3,0.103162798
LaCu3,0.232396093
MoGe3,0.650281948
AsHf3,0.684855111
AuAg3,0.081138644
FS3,0.851747821
FeP3,0.915580328
CdTa3,0.331877985
NdCu3,0.201622007
SrNp3,1.141554463
PuAl3,0.188219241
TbI3,0.696317119
IrPt3,0.290611895
PrTl3,0.204547132
HTa3,1.039778963
PtPm3,0.323698307
COs3,1.594650506
ThYb3,0.258412485
HgF3,0.200752444
TcU3,0.104629965
SbC3,3.301081662
MnC3,2.812261907
RuBr3,1.19631597
PmSn3,0.296852115
YFe3,0.341225091
HNi3,0.537364428
HgH3,1.218669535
PtOs3,0.782057708
RuNb3,-0.08184725
GdEr3,0.139743563
NdRh3,0.392091042
AcCe3,0.12492991
CaSr3,0.018391425
AlCd3,0.171505328
PtS3,1.062855109
CoMo3,0.225227475
YbCl3,0.497139266
BrIn3,0.294667504
PdBr3,0.790628774
CuRu3,0.462346225
InPa3,0.227090345
CoIr3,0.448564348
PAl3,0.514828165
BaN3,2.757082618
ScCu3,0.073148124
AsMg3,0.351190367
CePb3,0.242129265
NbSi3,0.806988927
OsN3,2.262599978
MgYb3,0.041776761
AlBa3,0.203983226
YbPt3,0.32487135
UTe3,0.487009424
BiO3,0.793124349
AlBi3,0.251340784
TmLi3,0.243419508
TmLu3,0.138264561
NdIr3,0.803350376
IPm3,0.520062068
NdMo3,0.530884619
IMo3,1.115778264
SrV3,1.097519303
LaAl3,0.320768969
PtNi3,0.115444225
MnAc3,0.514111721
NdHg3,0.047556801
PbAl3,0.313767528
WFe3,0.059930803
HoSm3,0.138735911
NbNi3,0.168101319
RhN3,2.380472323
TaIr3,0.683161755
UCe3,0.565911836
YTa3,0.418124041
PdSe3,0.62252281
AlHo3,0.171739278
HgCo3,0.673489196
TbHf3,0.47756322
LiTe3,0.432539724
RbZn3,0.399570618
CdPb3,0.060331118
HfB3,1.904501548
RbSm3,0.586064327
NdTa3,0.527694164
HLa3,0.86349463
SbBa3,0.373867826
LuPb3,0.178412791
TcNi3,0.175508433
OSm3,1.711988157
BBr3,1.905324105
CoSr3,0.643709755
SnBi3,0.113204935
LuC3,2.542808631
HoTe3,0.524521249
SrOs3,1.284704608
GaMg3,0.077969699
EuBa3,0.019001693
FNi3,0.735152206
SeZn3,0.558784495
LaCl3,0.380034093
AcW3,1.014069216
NbEu3,0.523400423
NGa3,1.128821441
PtC3,3.131354049
SDy3,0.971760577
SiNb3,0.308208886
PuLa3,0.222178245
NbCd3,0.41977986
YbP3,0.781077628
ReW3,0.053434468
GdHg3,0.051096621
HPt3,0.587072714
PrY3,0.110668902
CsMg3,0.364799886
CaEr3,0.18360428
NpMn3,0.385936447
NbEr3,0.327774573
TbEr3,0.305765036
NbPr3,0.417095114
MgI3,0.732313701
MgTa3,0.300231895
PHf3,0.862462528
BrHo3,0.759591784
ITb3,1.035427681
TiSr3,0.552025812
YbCu3,0.18514471
NBa3,1.327469419
TcCr3,0.052456071
CaAc3,0.074310207
NaMo3,0.898518105
PaCe3,0.448696834
TeSn3,0.173202669
OsNb3,0.013390731
GaCu3,0.030135754
TaSn3,0.582868424
ILa3,0.473158423
HoI3,0.744382662
PrZr3,0.247015797
BeAc3,0.520327807
NpLa3,0.488777468
AgC3,3.582984593
BrTi3,0.839006522
AcK3,0.445472304
ErOs3,0.763324258
PbBa3,0.228921072
CdSc3,0.126955732
MgHg3,0.093848203
CaIn3,0.117620933
ErCd3,0.054792705
BeC3,3.202619952
AcLi3,0.214601316
LaCd3,0.026842521
SW3,1.034437356
CeTb3,0.625245942
ThSr3,0.399521603
CsCa3,0.246867013
VYb3,0.454708923
PdN3,2.610683868
ZrHg3,0.218646828
FeN3,2.42268042
NiRb3,0.639876995
BAl3,0.708288871
LuZn3,0.082162988
SPm3,0.934116584
URh3,0.31064866
BrTm3,0.775341935
LaV3,0.601420155
NdV3,0.650313711
ClCo3,1.206672715
AcEr3,0.130966133
RbNd3,0.553230174
WIr3,0.650834994
SbMg3,0.193267685
LuTm3,0.141584786
InF3,0.537135016
NbV3,0.110795596
MoGa3,0.571509879
SiSb3,0.433657468
PuRh3,0.49149356
PMo3,0.458865753
WAs3,0.653067285
DyBa3,0.222968916
BaRe3,1.504877371
PbNa3,0.034244065
NbHo3,0.339335515
ScCl3,0.931630624
SeCs3,0.394283947
LuY3,0.170817832
KU3,1.50636687
BZr3,0.841576431
OsCd3,0.56059631
PmFe3,0.382834454
FeIr3,0.410624482
PrN3,1.958700382
TbMn3,0.775879758
PdC3,3.174798509
NdSn3,0.30626515
CsS3,1.289431753
PaIn3,0.326006668
ZnV3,0.135923489
EuCo3,0.414693068
PaTb3,0.863637626
HgRh3,0.351930421
AlTa3,0.163713891
ClGe3,0.516221859
RbPt3,0.848844615
CuAc3,0.381328841
TaNp3,0.505307241
TmI3,0.791931641
GePb3,0.182376371
ZnBr3,0.851080164
BaNa3,0.052750145
SiTi3,0.155804987
MgNd3,0.108545347
PaZn3,0.078273648
ITm3,0.637053403
NpBr3,0.466450384
BiTa3,0.515363254
CrPd3,0.06518308
BiTb3,0.600705545
CuZn3,0.068769625
LiMg3,0.011353091
OAc3,1.690457477
BiTh3,0.273635269
YSi3,0.683987618
AlF3,1.485187933
EuGd3,0.175023994
YDy3,0.139682786
PB3,2.058719694
LiSn3,0.095367484
NiSb3,0.58028311
TcCu3,0.362550809
CMn3,0.725292138
OsIn3,0.640752748
BBe3,0.504930747
ScFe3,0.230963296
EuMo3,0.596612748
ReSc3,0.185893402
CdTl3,0.064120869
EuCd3,-0.014675625
ScSm3,0.136085523
CoEu3,0.338604619
SiU3,0.211266444
LiF3,0.501669537
PtAs3,0.663199792
BrAs3,0.678633476
EuRh3,0.373898764
CaRu3,0.55782499
PaRe3,0.390656244
TiOs3,0.54234586
AgRh3,0.414398748
SAc3,0.963409369
SCe3,0.900730044
CsGa3,0.473993459
CeSn3,0.303579487
GdCl3,0.553261896
AlTm3,0.168293232
ZnSi3,0.494430276
TlNa3,0.011000369
TaPu3,0.463736293
GeCa3,0.33287398
TaSc3,0.295703334
PmSe3,0.538520925
InZn3,0.179543145
PaLa3,0.427176623
CeTl3,0.196939663
AcBi3,0.256072267
SeLa3,0.68886652
BaPm3,0.271693878
PmZn3,0.029855828
GdYb3,0.085850011
YbZr3,0.320291276
ICl3,0.674773226
RbK3,0.004407426
TcIr3,0.645628676
USc3,0.359360078
FCd3,0.317524615
MgPb3,0.061831335
PMn3,0.059783632
CdRb3,0.083604603
AuW3,0.563555152
HoIn3,0.272837982
CaFe3,0.564081633
SbRu3,0.409541321
NpTl3,0.372250212
IrPr3,0.435168152
AgH3,1.085047814
RuAl3,0.319684253
IrRe3,0.65350529
SmNi3,0.317113434
ThMn3,0.318718402
NaSn3,0.093126618
ZrFe3,0.175541695
TeCr3,0.489998368
BRb3,1.142423615
MgSn3,0.060090514
ScCd3,0.05618213
AlN3,2.722697636
BiPb3,0.094155999
HoPb3,0.20119303
LuAu3,0.080626573
YbPm3,0.130564738
ZnPr3,0.222379696
IrCo3,0.16911254
HoPa3,0.372245027
PPu3,0.43396531
NaTe3,0.401326415
ScTa3,0.205901016
VDy3,0.3292314
AuLi3,0.005354385
BeHf3,0.361046524
UTi3,0.131927666
TcLi3,0.614480709
ReO3,1.632579144
ErU3,0.656328431
OsNp3,0.166656003
PrHf3,0.372877157
RuSn3,0.5098983
TmPm3,0.131745708
ScTc3,0.117756558
