formula,property
Nb-Ti-Co-C,0.19659999
Nb-Ti-Co-N,0.29053134
Nb-Ti-Cu-C,0.16432545
Nb-Ti-Cu-N,0.21770667
Nb-Ti-Fe-C,0.21254238
Nb-Ti-Fe-N,0.29703596
Nb-Ti-Ga-C,-0.02154866
Nb-Ti-Ga-N,0.07545897
Nb-Ti-Ge-C,-0.020407492
Nb-Ti-Ge-N,0.098657526
Nb-Ti-In-C,-0.013994541
Nb-Ti-In-N,0.11161083
Nb-Ti-Ni-C,0.179612
Nb-Ti-Ni-N,0.286913
Nb-Ti-P-C,-0.014728978
Nb-Ti-P-N,0.17473447
Nb-Ti-Pb-C,0.067706585
Nb-Ti-Pb-N,0.25975052
Nb-Ti-S-C,0.017897226
Nb-Ti-S-N,0.15598142
Nb-Ti-Sb-C,0.0075049093
Nb-Ti-Sb-N,0.17252442
Nb-Ti-Si-C,0.042429954
Nb-Ti-Si-N,0.19604889
Nb-Ti-Sn-C,-0.0077784415
Nb-Ti-Sn-N,0.096652
Nb-Ti-Tl-C,0.054381456
Nb-Ti-Tl-N,0.22451246
Nb-Ti-Zn-C,0.01277845
Nb-Ti-Zn-N,0.1360358
Nb-V-Al-C,0.028898587
Nb-V-Al-N,0.13326578
Nb-V-As-C,0.02267449
Nb-V-As-N,0.1746725
Nb-V-Au-C,0.041957986
Nb-V-Au-N,0.08558604
Nb-V-Bi-C,0.20109127
Nb-V-Bi-N,0.347316
Nb-V-Cd-C,0.06635653
Nb-V-Cd-N,0.2254195
Nb-V-Co-C,0.28253734
Nb-V-Co-N,0.34728485
Nb-V-Cu-C,0.14752002
Nb-V-Cu-N,0.2637153
Nb-V-Fe-C,0.31260136
Nb-V-Fe-N,0.34250793
Nb-V-Ga-C,0.017402595
Nb-V-Ga-N,0.07992835
Nb-V-Ge-C,-0.006443499
Nb-V-Ge-N,0.11334197
Nb-V-In-C,0.023361748
Nb-V-In-N,0.14813946
Nb-V-Ni-C,0.16480641
Nb-V-Ni-N,0.23930882
Nb-V-P-C,0.01742862
Nb-V-P-N,0.19979607
Nb-V-Pb-C,0.1472705
Nb-V-Pb-N,0.3865696
Nb-V-S-C,0.05487773
Nb-V-S-N,0.2548207
Nb-V-Sb-C,0.085284926
Nb-V-Sb-N,0.24349177
Nb-V-Si-C,0.05208758
Nb-V-Si-N,0.18650004
Nb-V-Sn-C,0.02455321
Nb-V-Sn-N,0.14633285
Nb-V-Tl-C,0.12281113
Nb-V-Tl-N,0.3260577
Nb-V-Zn-C,0.04616677
Nb-V-Zn-N,0.15581603
Nb-W-Al-C,0.03975988
Nb-W-Al-N,0.31406075
Nb-W-As-C,0.093137555
Nb-W-As-N,0.34790388
Nb-W-Au-C,0.0845414
Nb-W-Au-N,0.2511685
Nb-W-Bi-C,0.33253396
Nb-W-Bi-N,0.55451584
Nb-W-Cd-C,0.13114603
Nb-W-Cd-N,0.34765682
Nb-W-Co-C,0.31928462
Nb-W-Co-N,0.32526287
Nb-W-Cu-C,0.2092202
Nb-W-Cu-N,0.32915038
Nb-W-Fe-C,0.35682935
Nb-W-Fe-N,0.37966195
Nb-W-Ga-C,0.034171417
Nb-W-Ga-N,0.20473796
Nb-W-Ge-C,0.050324325
Nb-W-Ge-N,0.27110812
Nb-W-In-C,0.10633973
Nb-W-In-N,0.27550977
Nb-W-Ni-C,0.22112314
Nb-W-Ni-N,0.2986741
Nb-W-P-C,0.1102981
Nb-W-P-N,0.3139059
Nb-W-Pb-C,0.2974677
Nb-W-Pb-N,0.47178644
Nb-W-S-C,0.18321167
Nb-W-S-N,0.42414168
Nb-W-Sb-C,0.1779569
Nb-W-Sb-N,0.4163454
Nb-W-Si-C,0.13770363
Nb-W-Si-N,0.37023097
Nb-W-Sn-C,0.09993086
Nb-W-Sn-N,0.3308375
Nb-W-Tl-C,0.23892613
Nb-W-Tl-N,0.5007756
Nb-W-Zn-C,0.103203736
Nb-W-Zn-N,0.27340811
Nb-Y-Al-C,-0.022822347
Nb-Y-Al-N,0.0965152
Nb-Y-As-C,0.28325048
Nb-Y-As-N,0.22350672
Nb-Y-Au-C,0.14693576
Nb-Y-Au-N,0.14261886
Nb-Y-Bi-C,0.25647122
Nb-Y-Bi-N,0.2653335
Nb-Y-Cd-C,0.013213791
Nb-Y-Cd-N,0.11287771
Nb-Y-Co-C,0.05928148
Nb-Y-Co-N,0.16746388
Nb-Y-Cu-C,0.090431616
Nb-Y-Cu-N,0.15534517
Nb-Y-Fe-C,0.10870049
Nb-Y-Fe-N,0.19039358
Nb-Y-Ga-C,0.003040331
Nb-Y-Ga-N,0.03996557
Nb-Y-Ge-C,0.08349316
Nb-Y-Ge-N,0.116216026
Nb-Y-In-C,-0.0020371287
Nb-Y-In-N,0.084421545
Nb-Y-Ni-C,0.035229065
Nb-Y-Ni-N,0.17472185
Nb-Y-P-C,0.2743011
Nb-Y-P-N,0.2193423
Nb-Y-Pb-C,0.08669541
Nb-Y-Pb-N,0.18850088
Nb-Y-S-C,0.24737175
Nb-Y-S-N,0.23145393
Nb-Y-Sb-C,0.2540235
Nb-Y-Sb-N,0.24800843
Nb-Y-Si-C,0.08483191
Nb-Y-Si-N,0.17621821
Nb-Y-Sn-C,0.07698039
Nb-Y-Sn-N,0.11850404
Nb-Y-Tl-C,0.07587194
Nb-Y-Tl-N,0.15846427
Nb-Y-Zn-C,0.030648923
Nb-Y-Zn-N,0.101989575
Nb-Zr-Al-C,-0.011841687
Nb-Zr-Al-N,0.10696599
Nb-Zr-As-C,0.037922855
Nb-Zr-As-N,0.13577089
Nb-Zr-Au-C,0.05215177
Nb-Zr-Au-N,0.09441322
Nb-Zr-Bi-C,0.07953078
Nb-Zr-Bi-N,0.2950978
Nb-Zr-Cd-C,-0.00044675823
Nb-Zr-Cd-N,0.114037186
Nb-Zr-Co-C,0.08912209
Nb-Zr-Co-N,0.17937374
Nb-Zr-Cu-C,0.099764355
Nb-Zr-Cu-N,0.1587336
Nb-Zr-Fe-C,0.12418231
Nb-Zr-Fe-N,0.2068497
Nb-Zr-Ga-C,-0.030563217
Nb-Zr-Ga-N,0.077002294
Nb-Zr-Ge-C,0.0043631378
Nb-Zr-Ge-N,0.10805418
Nb-Zr-In-C,-0.016473658
Nb-Zr-In-N,0.07370413
Nb-Zr-Ni-C,0.080809
Nb-Zr-Ni-N,0.17030844
Nb-Zr-P-C,0.021912167
Nb-Zr-P-N,0.16472402
Nb-Zr-Pb-C,0.08611609
Nb-Zr-Pb-N,0.20884804
Nb-Zr-S-C,0.03340002
Nb-Zr-S-N,0.15822959
Nb-Zr-Sb-C,0.04105155
Nb-Zr-Sb-N,0.17445396
Nb-Zr-Si-C,0.07766826
Nb-Zr-Si-N,0.16034757
Nb-Zr-Sn-C,0.0047740834
Nb-Zr-Sn-N,0.10924171
Nb-Zr-Tl-C,0.045966152
Nb-Zr-Tl-N,0.18962684
Nb-Zr-Zn-C,-0.008298311
Nb-Zr-Zn-N,0.10434832
Sc-Cr-Al-C,0.06652291
Sc-Cr-Al-N,0.24327527
Sc-Cr-As-C,0.23594902
Sc-Cr-As-N,0.24229695
Sc-Cr-Au-C,0.11355825
Sc-Cr-Au-N,0.23935841
Sc-Cr-Bi-C,0.18068272
Sc-Cr-Bi-N,0.28563133
Sc-Cr-Cd-C,0.039644007
Sc-Cr-Cd-N,0.23582964
Sc-Cr-Co-C,0.42112035
Sc-Cr-Co-N,0.52329
Sc-Cr-Cu-C,0.24134645
Sc-Cr-Cu-N,0.31367147
Sc-Cr-Fe-C,0.3916934
Sc-Cr-Fe-N,0.43138522
Sc-Cr-Ga-C,0.01561662
Sc-Cr-Ga-N,0.15012543
Sc-Cr-Ge-C,0.04345044
Sc-Cr-Ge-N,0.15882443
Sc-Cr-In-C,0.04298044
Sc-Cr-In-N,0.20367615
Sc-Cr-Ni-C,0.24950545
Sc-Cr-Ni-N,0.35119784
Sc-Cr-P-C,0.24560693
Sc-Cr-P-N,0.26950347
Sc-Cr-Pb-C,0.24182881
Sc-Cr-Pb-N,0.29444814
Sc-Cr-S-C,0.16199802
Sc-Cr-S-N,0.1754678
Sc-Cr-Sb-C,0.23126915
Sc-Cr-Sb-N,0.27137747
Sc-Cr-Si-C,0.064995915
Sc-Cr-Si-N,0.26255515
Sc-Cr-Sn-C,0.06349131
Sc-Cr-Sn-N,0.17420015
Sc-Cr-Tl-C,0.061019767
Sc-Cr-Tl-N,0.28453505
Sc-Cr-Zn-C,0.03231186
Sc-Cr-Zn-N,0.25120968
Sc-Hf-Al-C,0.14247057
Sc-Hf-Al-N,0.07620697
Sc-Hf-As-C,0.16511309
Sc-Hf-As-N,0.18046416
Sc-Hf-Au-C,0.13662866
Sc-Hf-Au-N,0.16576882
Sc-Hf-Bi-C,0.0868899
Sc-Hf-Bi-N,0.18404652
Sc-Hf-Cd-C,0.08640301
Sc-Hf-Cd-N,0.085076295
Sc-Hf-Co-C,0.28275275
Sc-Hf-Co-N,0.28468853
Sc-Hf-Cu-C,0.18412839
Sc-Hf-Cu-N,0.1910736
Sc-Hf-Fe-C,0.29918748
Sc-Hf-Fe-N,0.31276813
Sc-Hf-Ga-C,0.069209404
Sc-Hf-Ga-N,0.044209972
Sc-Hf-Ge-C,0.049830005
Sc-Hf-Ge-N,0.07787439
Sc-Hf-In-C,0.077046014
Sc-Hf-In-N,0.02106099
Sc-Hf-Ni-C,0.2466674
Sc-Hf-Ni-N,0.2939751
Sc-Hf-P-C,0.16426305
Sc-Hf-P-N,0.18742758
Sc-Hf-Pb-C,0.01876146
Sc-Hf-Pb-N,0.019410709
Sc-Hf-S-C,0.016543824
Sc-Hf-S-N,0.054558743
Sc-Hf-Sb-C,0.09214012
Sc-Hf-Sb-N,0.16684093
Sc-Hf-Si-C,0.13189583
Sc-Hf-Si-N,0.16394128
Sc-Hf-Sn-C,0.028781477
Sc-Hf-Sn-N,0.03610602
Sc-Hf-Tl-C,0.074759185
Sc-Hf-Tl-N,0.02280728
Sc-Hf-Zn-C,0.11956485
Sc-Hf-Zn-N,0.11789949
Sc-Lu-Al-C,0.06927421
Sc-Lu-Al-N,0.08851846
Sc-Lu-As-C,0.12014926
Sc-Lu-As-N,0.269836
Sc-Lu-Au-C,0.10372161
Sc-Lu-Au-N,0.17522903
Sc-Lu-Bi-C,-0.005247127
Sc-Lu-Bi-N,0.1724652
Sc-Lu-Cd-C,-0.0027460705
Sc-Lu-Cd-N,0.09439905
Sc-Lu-Co-C,0.18980564
Sc-Lu-Co-N,0.18297693
Sc-Lu-Cu-C,0.08529975
Sc-Lu-Cu-N,0.18566336
Sc-Lu-Fe-C,0.22964336
Sc-Lu-Fe-N,0.27105936
Sc-Lu-Ga-C,0.048621163
Sc-Lu-Ga-N,0.0503537
Sc-Lu-Ge-C,0.05360586
Sc-Lu-Ge-N,0.08281811
Sc-Lu-In-C,0.024692403
Sc-Lu-In-N,0.02795005
Sc-Lu-Ni-C,0.11272116
Sc-Lu-Ni-N,0.21554781
Sc-Lu-P-C,0.17467745
Sc-Lu-P-N,0.21678601
Sc-Lu-Pb-C,0.0073967674
Sc-Lu-Pb-N,0.019665973
Sc-Lu-S-C,0.0072924145
Sc-Lu-S-N,0.05361122
Sc-Lu-Sb-C,0.011581631
Sc-Lu-Sb-N,0.18647614
Sc-Lu-Si-C,0.11162014
Sc-Lu-Si-N,0.13617589
Sc-Lu-Sn-C,-0.0044568726
Sc-Lu-Sn-N,0.03179565
Sc-Lu-Tl-C,0.018919038
Sc-Lu-Tl-N,0.031542744
Sc-Lu-Zn-C,0.1110233
Sc-Lu-Zn-N,0.11613906
Sc-Mn-Al-C,0.11709335
Sc-Mn-Al-N,0.2743792
Sc-Mn-As-C,0.3094553
Sc-Mn-As-N,0.3548163
Sc-Mn-Au-C,0.09761133
Sc-Mn-Au-N,0.25542682
Sc-Mn-Bi-C,0.14109564
Sc-Mn-Bi-N,0.28725967
Sc-Mn-Cd-C,0.029457232
Sc-Mn-Cd-N,0.20748997
Sc-Mn-Co-C,0.22930664
Sc-Mn-Co-N,0.52161664
Sc-Mn-Cu-C,0.07905536
Sc-Mn-Cu-N,0.3164369
Sc-Mn-Fe-C,0.23703636
Sc-Mn-Fe-N,0.42595044
Sc-Mn-Ga-C,0.035293426
Sc-Mn-Ga-N,0.17074625
Sc-Mn-Ge-C,0.09649776
Sc-Mn-Ge-N,0.23227823
Sc-Mn-In-C,0.04967447
Sc-Mn-In-N,0.21261166
Sc-Mn-Ni-C,0.1407986
Sc-Mn-Ni-N,0.35770786
Sc-Mn-P-C,0.29745615
Sc-Mn-P-N,0.3343623
Sc-Mn-Pb-C,0.1394989
Sc-Mn-Pb-N,0.28524706
Sc-Mn-S-C,0.17999512
Sc-Mn-S-N,0.15361579
Sc-Mn-Sb-C,0.17856789
Sc-Mn-Sb-N,0.28630808
Sc-Mn-Si-C,0.1756021
Sc-Mn-Si-N,0.32989353
Sc-Mn-Sn-C,0.09949259
Sc-Mn-Sn-N,0.20041803
Sc-Mn-Tl-C,0.089833
Sc-Mn-Tl-N,0.26003093
Sc-Mn-Zn-C,0.07356664
Sc-Mn-Zn-N,0.25406894
Sc-Mo-Al-C,-0.01045418
Sc-Mo-Al-N,0.23903751
Sc-Mo-As-C,0.15316492
Sc-Mo-As-N,0.2575268
Sc-Mo-Au-C,0.11236868
Sc-Mo-Au-N,0.2656705
Sc-Mo-Bi-C,0.110651724
Sc-Mo-Bi-N,0.32369927
Sc-Mo-Cd-C,-0.008438046
Sc-Mo-Cd-N,0.23516114
Sc-Mo-Co-C,0.2945836
Sc-Mo-Co-N,0.5577867
Sc-Mo-Cu-C,0.06089601
Sc-Mo-Cu-N,0.3787926
Sc-Mo-Fe-C,0.37119412
Sc-Mo-Fe-N,0.5164912
Sc-Mo-Ga-C,-0.04724002
Sc-Mo-Ga-N,0.17098694
Sc-Mo-Ge-C,0.040330626
Sc-Mo-Ge-N,0.1770881
Sc-Mo-In-C,-0.049504075
Sc-Mo-In-N,0.17735292
Sc-Mo-Ni-C,0.16227324
Sc-Mo-Ni-N,0.4152872
Sc-Mo-P-C,0.1465728
Sc-Mo-P-N,0.29029012
Sc-Mo-Pb-C,0.007886971
Sc-Mo-Pb-N,0.26973224
Sc-Mo-S-C,0.031658098
Sc-Mo-S-N,0.17972444
Sc-Mo-Sb-C,0.07911771
Sc-Mo-Sb-N,0.20507257
Sc-Mo-Si-C,0.05363712
Sc-Mo-Si-N,0.25025508
Sc-Mo-Sn-C,0.0039619086
Sc-Mo-Sn-N,0.14874758
Sc-Mo-Tl-C,-0.022464313
Sc-Mo-Tl-N,0.23204954
Sc-Mo-Zn-C,0.038604055
Sc-Mo-Zn-N,0.22410472
Sc-Nb-Al-C,0.02662431
Sc-Nb-Al-N,0.09995667
Sc-Nb-As-C,0.15310353
Sc-Nb-As-N,0.20113786
Sc-Nb-Au-C,0.10321571
Sc-Nb-Au-N,0.180184
Sc-Nb-Bi-C,0.09857479
Sc-Nb-Bi-N,0.19052802
Sc-Nb-Cd-C,0.005298623
Sc-Nb-Cd-N,0.085189864
Sc-Nb-Co-C,0.27878305
Sc-Nb-Co-N,0.3991957
Sc-Nb-Cu-C,0.16237673
Sc-Nb-Cu-N,0.22432329
Sc-Nb-Fe-C,0.29768395
Sc-Nb-Fe-N,0.38548112
Sc-Nb-Ga-C,-0.008254927
Sc-Nb-Ga-N,0.07578885
Sc-Nb-Ge-C,0.026060222
Sc-Nb-Ge-N,0.12751387
Sc-Nb-In-C,-0.007259351
Sc-Nb-In-N,0.04407586
Sc-Nb-Ni-C,0.23011468
Sc-Nb-Ni-N,0.28831515
Sc-Nb-P-C,0.15405355
Sc-Nb-P-N,0.21893142
Sc-Nb-Pb-C,-0.01307365
Sc-Nb-Pb-N,0.09123307
Sc-Nb-S-C,0.027454657
Sc-Nb-S-N,0.10116861
Sc-Nb-Sb-C,0.08213945
Sc-Nb-Sb-N,0.16546151
Sc-Nb-Si-C,0.037196588
Sc-Nb-Si-N,0.17948751
Sc-Nb-Sn-C,-0.011291818
Sc-Nb-Sn-N,0.04933049
Sc-Nb-Tl-C,0.02152213
Sc-Nb-Tl-N,0.061661147
Sc-Nb-Zn-C,0.058242913
Sc-Nb-Zn-N,0.13498011
Sc-Sc-Al-C,0.09991258
Sc-Sc-Al-N,0.09336649
Sc-Sc-As-C,0.12050083
Sc-Sc-As-N,0.23315142
Sc-Sc-Au-C,0.08480768
Sc-Sc-Au-N,0.15178686
Sc-Sc-Bi-C,0.0044252914
Sc-Sc-Bi-N,0.17385072
Sc-Sc-Cd-C,0.034059584
Sc-Sc-Cd-N,0.09260105
Sc-Sc-Co-C,0.23078872
Sc-Sc-Co-N,0.17955585
Sc-Sc-Cu-C,0.097769365
Sc-Sc-Cu-N,0.20777763
Sc-Sc-Fe-C,0.24126598
Sc-Sc-Fe-N,0.26701522
Sc-Sc-Ga-C,0.06007749
Sc-Sc-Ga-N,0.054157868
Sc-Sc-Ge-C,0.0375475
Sc-Sc-Ge-N,0.09060652
Sc-Sc-In-C,0.0820306
Sc-Sc-In-N,0.043427736
Sc-Sc-Ni-C,0.15775298
Sc-Sc-Ni-N,0.21119836
Sc-Sc-P-C,0.17104629
Sc-Sc-P-N,0.2330293
Sc-Sc-Pb-C,0.0028606423
Sc-Sc-Pb-N,0.028558608
Sc-Sc-S-C,-0.009659121
Sc-Sc-S-N,0.04129514
Sc-Sc-Sb-C,0.039440986
Sc-Sc-Sb-N,0.16307347
Sc-Sc-Si-C,0.10232048
Sc-Sc-Si-N,0.13718937
Sc-Sc-Sn-C,-0.004459955
Sc-Sc-Sn-N,0.0048779245
Sc-Sc-Tl-C,0.05962448
Sc-Sc-Tl-N,0.036906883
Sc-Sc-Zn-C,0.10024246
Sc-Sc-Zn-N,0.10590239
Sc-Ta-Al-C,0.014228144
Sc-Ta-Al-N,0.095613316
Sc-Ta-As-C,0.14245497
Sc-Ta-As-N,0.20108175
Sc-Ta-Au-C,0.12992007
Sc-Ta-Au-N,0.1933294
Sc-Ta-Bi-C,0.13674143
Sc-Ta-Bi-N,0.2590509
Sc-Ta-Cd-C,0.023849042
Sc-Ta-Cd-N,0.111466154
Sc-Ta-Co-C,0.29380646
Sc-Ta-Co-N,0.436061
Sc-Ta-Cu-C,0.108400464
Sc-Ta-Cu-N,0.21879603
Sc-Ta-Fe-C,0.3123715
Sc-Ta-Fe-N,0.41128793
Sc-Ta-Ga-C,-0.012778871
Sc-Ta-Ga-N,0.05735686
Sc-Ta-Ge-C,0.016560543
Sc-Ta-Ge-N,0.08917639
Sc-Ta-In-C,-0.008433818
Sc-Ta-In-N,0.044349052
Sc-Ta-Ni-C,0.25174576
Sc-Ta-Ni-N,0.37166676
Sc-Ta-P-C,0.15050706
Sc-Ta-P-N,0.18702778
Sc-Ta-Pb-C,0.012781209
Sc-Ta-Pb-N,0.17322418
Sc-Ta-S-C,0.03268419
Sc-Ta-S-N,0.11511189
Sc-Ta-Sb-C,0.11812106
Sc-Ta-Sb-N,0.22103316
Sc-Ta-Si-C,0.055290096
Sc-Ta-Si-N,0.17297345
Sc-Ta-Sn-C,-0.009850906
Sc-Ta-Sn-N,0.08422714
Sc-Ta-Tl-C,0.02500635
Sc-Ta-Tl-N,0.14353684
Sc-Ta-Zn-C,0.06332645
Sc-Ta-Zn-N,0.13117874
Sc-Ti-Al-C,0.07254481
Sc-Ti-Al-N,0.057112817
Sc-Ti-As-C,0.167083
Sc-Ti-As-N,0.2895602
Sc-Ti-Au-C,0.13384116
Sc-Ti-Au-N,0.19673459
Sc-Ti-Bi-C,0.08733472
Sc-Ti-Bi-N,0.15941402
Sc-Ti-Cd-C,0.034390785
Sc-Ti-Cd-N,0.0642894
Sc-Ti-Co-C,0.32804567
Sc-Ti-Co-N,0.407078
Sc-Ti-Cu-C,0.10290679
Sc-Ti-Cu-N,0.1662136
Sc-Ti-Fe-C,0.35633138
Sc-Ti-Fe-N,0.4083917
Sc-Ti-Ga-C,0.05497556
Sc-Ti-Ga-N,0.029755052
Sc-Ti-Ge-C,0.03220822
Sc-Ti-Ge-N,0.09009859
Sc-Ti-In-C,0.055524237
Sc-Ti-In-N,0.014353676
Sc-Ti-Ni-C,0.16560426
Sc-Ti-Ni-N,0.29274982
Sc-Ti-P-C,0.20604299
Sc-Ti-P-N,0.20203598
Sc-Ti-Pb-C,0.013674488
Sc-Ti-Pb-N,0.024951622
Sc-Ti-S-C,0.04326837
Sc-Ti-S-N,0.03590259
Sc-Ti-Sb-C,0.0782513
Sc-Ti-Sb-N,0.17560226
Sc-Ti-Si-C,0.06622406
Sc-Ti-Si-N,0.1429344
Sc-Ti-Sn-C,0.010940158
Sc-Ti-Sn-N,0.022517081
Sc-Ti-Tl-C,0.06837525
Sc-Ti-Tl-N,0.026646446
Sc-Ti-Zn-C,0.10052545
Sc-Ti-Zn-N,0.1118172
Sc-V-Al-C,0.0379555
Sc-V-Al-N,0.099675916
Sc-V-As-C,0.17024311
Sc-V-As-N,0.20659916
Sc-V-Au-C,0.13646394
Sc-V-Au-N,0.2095645
Sc-V-Bi-C,0.14964148
Sc-V-Bi-N,0.22906305
Sc-V-Cd-C,0.0057532163
Sc-V-Cd-N,0.12585832
Sc-V-Co-C,0.37509492
Sc-V-Co-N,0.5183334
Sc-V-Cu-C,0.12224918
Sc-V-Cu-N,0.20596613
Sc-V-Fe-C,0.39307383
Sc-V-Fe-N,0.5084152
Sc-V-Ga-C,0.013969089
Sc-V-Ga-N,0.0536219
Sc-V-Ge-C,0.025816463
Sc-V-Ge-N,0.07651761
Sc-V-In-C,0.008077874
Sc-V-In-N,0.081441924
Sc-V-Ni-C,0.21649857
Sc-V-Ni-N,0.28558826
Sc-V-P-C,0.2028554
Sc-V-P-N,0.20278701
Sc-V-Pb-C,0.05934599
Sc-V-Pb-N,0.14955297
Sc-V-S-C,0.13802151
Sc-V-S-N,0.12630497
Sc-V-Sb-C,0.1630401
Sc-V-Sb-N,0.17356497
Sc-V-Si-C,0.0499116
Sc-V-Si-N,0.14244404
Sc-V-Sn-C,0.028500712
Sc-V-Sn-N,0.06656047
Sc-V-Tl-C,0.052176647
Sc-V-Tl-N,0.119439475
Sc-V-Zn-C,0.032674473
Sc-V-Zn-N,0.11800788
Sc-W-Al-C,-0.033226144
Sc-W-Al-N,0.2327044
Sc-W-As-C,0.09037446
Sc-W-As-N,0.20734431
Sc-W-Au-C,0.1079898
Sc-W-Au-N,0.26956975
Sc-W-Bi-C,0.1527623
Sc-W-Bi-N,0.41985196
Sc-W-Cd-C,-0.011872603
Sc-W-Cd-N,0.2886097
Sc-W-Co-C,0.38769478
Sc-W-Co-N,0.6594542
Sc-W-Cu-C,0.09869797
Sc-W-Cu-N,0.55869794
Sc-W-Fe-C,0.37456653
Sc-W-Fe-N,0.6384186
Sc-W-Ga-C,-0.06919882
Sc-W-Ga-N,0.18904927
Sc-W-Ge-C,-0.03160833
Sc-W-Ge-N,0.19894376
Sc-W-In-C,-0.06924235
Sc-W-In-N,0.272589
Sc-W-Ni-C,0.14224935
Sc-W-Ni-N,0.5959203
Sc-W-P-C,0.16314244
Sc-W-P-N,0.3145672
Sc-W-Pb-C,0.097303286
Sc-W-Pb-N,0.37928072
Sc-W-S-C,0.07029433
Sc-W-S-N,0.25374147
Sc-W-Sb-C,0.16691327
Sc-W-Sb-N,0.32809296
Sc-W-Si-C,-0.02096575
Sc-W-Si-N,0.25550133
Sc-W-Sn-C,-0.028813908
Sc-W-Sn-N,0.2918831
Sc-W-Tl-C,-0.029140197
Sc-W-Tl-N,0.32072952
Sc-W-Zn-C,0.010035595
Sc-W-Zn-N,0.18152456
Sc-Y-Al-C,0.052781787
Sc-Y-Al-N,0.06326358
Sc-Y-As-C,0.1806626
Sc-Y-As-N,0.29481542
Sc-Y-Au-C,0.0538794
Sc-Y-Au-N,0.1666517
Sc-Y-Bi-C,0.047990076
Sc-Y-Bi-N,0.24328393
Sc-Y-Cd-C,-0.0007901642
Sc-Y-Cd-N,0.09743419
Sc-Y-Co-C,0.20310867
Sc-Y-Co-N,0.17196636
Sc-Y-Cu-C,0.06365732
Sc-Y-Cu-N,0.21881649
Sc-Y-Fe-C,0.22456804
Sc-Y-Fe-N,0.26353353
Sc-Y-Ga-C,0.06970517
Sc-Y-Ga-N,0.061237525
Sc-Y-Ge-C,0.053163674
Sc-Y-Ge-N,0.116346896
Sc-Y-In-C,0.03432715
Sc-Y-In-N,0.053572416
Sc-Y-Ni-C,0.0806008
Sc-Y-Ni-N,0.22400796
Sc-Y-P-C,0.22091314
Sc-Y-P-N,0.29325625
Sc-Y-Pb-C,0.0063723363
Sc-Y-Pb-N,0.05125021
Sc-Y-S-C,0.0937914
Sc-Y-S-N,0.103430614
Sc-Y-Sb-C,0.07399427
Sc-Y-Sb-N,0.20852323
Sc-Y-Si-C,0.069036305
Sc-Y-Si-N,0.16271153
Sc-Y-Sn-C,0.029984908
Sc-Y-Sn-N,0.07342596
Sc-Y-Tl-C,0.022552632
Sc-Y-Tl-N,0.04751533
Sc-Y-Zn-C,0.056416098
Sc-Y-Zn-N,0.11357312
Sc-Zr-Al-C,0.1291608
Sc-Zr-Al-N,0.09546216
Sc-Zr-As-C,0.15084961
Sc-Zr-As-N,0.20794407
Sc-Zr-Au-C,0.12307252
Sc-Zr-Au-N,0.16557251
Sc-Zr-Bi-C,0.05123379
Sc-Zr-Bi-N,0.14263807
Sc-Zr-Cd-C,0.072642535
Sc-Zr-Cd-N,0.08759456
Sc-Zr-Co-C,0.253055
Sc-Zr-Co-N,0.24577755
Sc-Zr-Cu-C,0.16743235
Sc-Zr-Cu-N,0.18593207
Sc-Zr-Fe-C,0.2975155
Sc-Zr-Fe-N,0.29172727
Sc-Zr-Ga-C,0.06898166
Sc-Zr-Ga-N,0.06570962
Sc-Zr-Ge-C,0.050110362
Sc-Zr-Ge-N,0.09185502
Sc-Zr-In-C,0.0608848
Sc-Zr-In-N,0.029677264
Sc-Zr-Ni-C,0.20027262
Sc-Zr-Ni-N,0.21639998
Sc-Zr-P-C,0.17849985
Sc-Zr-P-N,0.20491631
Sc-Zr-Pb-C,-6.712819e-05
Sc-Zr-Pb-N,0.0018884746
Sc-Zr-S-C,-0.00057331024
Sc-Zr-S-N,0.049159274
Sc-Zr-Sb-C,0.06796173
Sc-Zr-Sb-N,0.15243524
Sc-Zr-Si-C,0.11278416
Sc-Zr-Si-N,0.18813038
Sc-Zr-Sn-C,0.034974463
Sc-Zr-Sn-N,0.013289632
Sc-Zr-Tl-C,0.062135708
Sc-Zr-Tl-N,0.015503403
Sc-Zr-Zn-C,0.12977313
Sc-Zr-Zn-N,0.121326104
Ta-Cr-Al-C,0.06371995
Ta-Cr-Al-N,0.2691453
Ta-Cr-As-C,0.0506696
Ta-Cr-As-N,0.32631755
Ta-Cr-Au-C,0.08797482
Ta-Cr-Au-N,0.19399746
Ta-Cr-Bi-C,0.38786662
Ta-Cr-Bi-N,0.5520583
Ta-Cr-Cd-C,0.17806126
Ta-Cr-Cd-N,0.31661853
Ta-Cr-Co-C,0.25254592
Ta-Cr-Co-N,0.2968952
Ta-Cr-Cu-C,0.20925774
Ta-Cr-Cu-N,0.30159387
Ta-Cr-Fe-C,0.359317
Ta-Cr-Fe-N,0.3726888
Ta-Cr-Ga-C,0.060002845
Ta-Cr-Ga-N,0.17529273
Ta-Cr-Ge-C,0.07044437
Ta-Cr-Ge-N,0.23826948
Ta-Cr-In-C,0.15727153
Ta-Cr-In-N,0.3134553
Ta-Cr-Ni-C,0.2043908
Ta-Cr-Ni-N,0.30303097
Ta-Cr-P-C,0.072161846
Ta-Cr-P-N,0.2899307
Ta-Cr-Pb-C,0.33806047
Ta-Cr-Pb-N,0.4890221
Ta-Cr-S-C,0.16945222
